run_id,avg,max
77,45.365400688530485,144.65222526178127
78,46.39144221264492,147.5314581770698
79,45.687525201380936,143.32140599123494
80,45.88753443329485,144.34466795985264
81,45.24770118011349,143.17165845288292
82,45.087931943194434,145.39232872381518
83,45.71680611730305,144.65847306431914
84,46.11275225131066,142.99777576223298
85,45.380542483914006,145.59236949718388
86,45.76934299640306,145.04570777883046
87,45.2459329993426,141.27117934267415
88,45.733887269795076,146.30426283723727
89,45.37754293575201,147.61729822803784
90,45.708651594962404,149.68042541679938
91,45.89349813325654,144.70738642122112
92,45.12078632725555,144.58723860878388
93,45.6067558349901,145.27758881287735
94,45.63896143581268,144.51349531139033
95,44.95509556000893,142.67890369203622
96,45.037589922225905,143.33619446114108
97,45.565981724831786,144.3547210256079
98,45.57454249151955,144.81758944671026
99,46.338666078424446,147.75900772048044
100,45.38836972361861,142.94137112529086
101,46.21212615200075,146.419844762141
102,45.55295364230566,149.70817209857717
103,45.97239415137753,142.85291217958877
104,45.44952435946445,143.57653795610224
105,46.12879516922263,147.77852228303448
106,45.04857761846799,141.02349854690965
107,45.781049755794804,148.78547574596837
108,46.093906891426464,147.11903680855994
109,46.09395746688097,144.52349151709467
110,45.82295611579996,149.15306254181996
111,45.48173011971538,147.9613919925937
112,45.38276856390788,144.93413443533188
113,45.737254978332345,143.5365165706604
114,45.631281747369506,142.21251319175923
115,46.11326088450203,147.45629847075088
116,45.86213277127349,146.1402528495799
117,45.856123823289515,142.49958217395306
118,45.31469284645358,149.148495352434
119,45.753770604298566,143.3885376124254
120,45.18354731585848,142.31668470354043
121,45.85046536130915,143.33918086112436
122,45.868668213246984,149.29366751984776
123,45.609935315815655,143.5682038702065
124,46.31422976405695,155.14765168469933
125,44.86233281730543,142.56893311537323
126,45.23627913601635,142.51374983787224
127,45.63328770294571,150.27165430792502
128,45.1977550986072,142.6840006037697
129,45.54722136744837,147.5623575630509
130,45.8289275590936,145.190014984487
131,45.58925157709969,143.1806408007156
132,45.94943090238553,145.2774285370176
133,45.76803200510814,152.12178901065124
134,46.60881218752881,163.32470143437172
135,45.128072027694614,143.9473933534042
136,45.78292598221294,166.2579675464616
137,45.40328728381703,145.62970400977576
138,45.45812709555117,147.0236049256503
139,45.202024290277514,146.4022548282651
140,45.5175567461821,168.83001881222367
141,45.81874125478133,143.66455932592953
142,45.327044593660915,148.39626548460342
143,45.47504024269298,139.95357118249572
144,46.282443070212835,147.38708651347451
145,45.97078989485133,147.5836788336253
146,45.36252299192971,144.74756294152792
147,45.58950735659388,145.28852954530407
148,45.62821076428251,147.67262783300248
149,46.10844632408704,149.17359355197198
150,45.66853857476767,146.5060497067691
151,45.800485077894955,144.14106573116067
152,45.561574419595175,148.1299733598128
153,46.17003759979665,146.41855578429943
154,45.67034714522154,145.88706727228737
155,45.37331682358504,144.97905058950738
156,45.44612120351913,141.7377022511239
157,45.516213652785204,145.75257394518724
158,45.520637554883805,146.7444964339909
159,44.86344204851545,143.9712049778533
160,45.58631446743932,145.8566601313746
161,45.95676990905022,150.2413984872121
162,45.5789092776325,144.6976129698552
163,45.73145383743549,148.79078979733697
164,45.64389128586709,146.63642642974577
165,45.508854640833796,144.28459570085545
166,46.026973713796515,148.26741066479417
167,45.57531495012467,144.9177626407145
168,45.46289168730067,143.63700147824113
169,46.05989669274661,147.87913798610316
170,45.42892354353939,145.28776605525513
171,45.49129220027728,143.39989544082405
172,45.357337343091984,142.4248659567254
173,45.1518303328749,142.21692342992802
174,45.27292065213193,144.5050091002198
175,45.21159174174487,144.27568413203528
176,45.600648004361,146.74737128301945
177,45.24541283951055,149.32026596027993
178,46.246930237477656,146.245893136517
179,45.26692547977662,146.00848510897552
180,45.3389190644022,143.66395989739635
181,45.28402446010707,144.99197107268787
182,46.066085008471504,157.45706470880066
183,45.13543437544324,142.21168282009356
184,45.79266091487949,144.7232699214826
185,45.47535670039619,142.4208781344821
186,45.797923185535744,146.52321059920985
187,45.023256756518975,143.0630827385262
188,45.217013299170475,143.032444605566
189,45.905104315647066,148.26424247235877
190,45.291915056835464,145.66414943195406
191,45.19765034023598,141.73648946518387
192,45.12984185808023,142.3706949870102
193,45.281230040948,145.0867757597989
194,45.02336556197187,145.546503784121
195,45.47044793100621,141.55868677847275
196,45.892182224814,141.67211923468108
197,45.755830141337945,148.06064268041803
198,45.648486258077945,144.3690794338953
199,45.32890559200878,145.33583786122324
200,45.20987649752769,147.07658102662617
201,45.604957216317445,148.50860023575683
202,45.57562744153097,151.29986959522614
203,45.34824753993625,145.30787612681002
204,45.11174969784118,145.49320442184523
205,46.339475520933085,149.33420951434073
206,45.14920554153324,146.7097048541932
207,45.37636750834331,143.96206545015747
208,45.825258048264566,147.6066752758021
209,45.11068074683686,144.34910951124198
210,45.68679174293007,143.51487281153422
211,46.14613364680834,144.27425055181584
212,45.97897327516976,147.22049399821844
213,44.78063193292689,143.00718838220882
214,45.48372486952767,148.35346235825295
215,45.4304074826767,148.6697975039474
216,45.67537717231102,146.231853035894
217,45.03273692093876,142.950937609
218,45.646187652326354,143.7188957498476
219,45.49338372583187,144.57841958322635
220,45.35226218137533,146.722840240348
221,45.02845219550103,150.97127838655467
222,45.17828800993468,146.730864903804
223,45.4188596407431,145.37619224918473
224,44.99893428208901,143.71632740521648
225,45.54949319040242,145.4916835238489
226,44.812797691824784,149.2979814421965
227,45.65169285863006,148.07004310103355
228,45.54045855548058,144.63872818308118
229,45.70205673040443,145.31503089568582
230,45.17107740022336,142.6748146230317
231,45.50074576033258,145.47298723730785
232,46.190210333320195,143.96532778397636
233,45.63338382422337,145.51790624656996
234,45.0143036847503,146.81081002013013
235,45.07391502902471,142.39197721818604
236,44.888602691892615,144.16006714242724
237,45.97503595603662,143.313240306863
238,45.4362146319579,147.9905077013442
239,45.67834694105915,145.7762807639291
240,45.762570625500416,143.9905137229705
241,45.82756783882546,145.71395952150806
242,45.30509348767658,145.87582527601077
243,45.63649878370862,145.3075239177125
244,45.67928568160205,145.53237929122076
245,45.68944385240793,147.81766061659027
246,46.21423615503392,149.53119819227254
247,46.32637018871876,142.35997144369188
248,46.18755642213941,150.313029540319
249,45.97261803321424,146.48966402005635
250,45.10435850868481,143.35947299347802
251,44.73044121929531,143.30125278147887
252,45.746560288956815,147.61873873136278
253,45.56671485248634,154.33448513222822
254,45.13131700139992,145.25428260262527
255,45.05811942293781,142.09929141788655
256,45.766063894246734,144.0886430118336
257,45.77859081596087,147.08421866758022
258,45.477876220921786,143.8916841103972
259,45.46055780525476,145.46032133394505
260,45.581750760710385,143.92378454496213
261,45.73158711689287,146.2358365361698
262,45.67681560877602,145.52415353413846
263,45.75530862088435,145.54784831870785
264,45.21598824621713,143.45189290576107
265,45.830756350058124,146.1768244289517
266,46.57455535283239,146.2619009331754
267,46.37295783587413,145.2102866842764
268,45.33421628244897,144.16155940670478
269,45.904576022434995,174.99183322661986
270,46.054315309103465,144.3017566152057
271,45.927077368160475,143.46817930709244
272,45.84232053796518,144.60928208833923
273,45.820539971413815,142.5883725877023
274,45.44582103738577,146.06626503491952
275,44.99175451152823,139.9413012230251
276,46.117041198959136,147.06775341282548
277,45.01839352521662,145.96389273825923
278,44.77610474535103,142.64861146169255
279,45.449625574470936,143.3528155559241
280,45.31771247205119,145.73170711621123
281,45.275811074280796,144.5834820203461
282,45.73882620705353,143.94978450482301
283,45.4149171118663,143.0680931810499
284,45.274681746255375,145.8579293896603
285,45.47801837219222,141.7284317987867
286,45.68024065408235,146.72008864928108
287,45.40635903038992,148.61927160534196
288,45.45001073082925,145.73751985638478
289,45.17376517714154,142.90115969063208
290,45.40874617227395,146.10399605329758
291,45.56796575677941,146.07588615161575
292,45.7551352314618,151.548372851473
293,45.38306662526368,146.19196180821194
294,45.367492617934495,142.81624979759147
295,44.817030288126546,144.04004674391996
296,45.666450567752044,143.49920541246786
297,45.2918858847587,147.0364099264449
298,46.13763726221351,144.64123030430932
299,45.194543728596244,144.0698101111667
300,45.36925543678961,147.36734151947735
301,45.195995195561075,150.73955951944185
302,45.860642210319035,145.65326170569347
303,45.24258079910348,143.7384105470294
304,45.25698894198555,145.3910835501902
305,46.292537926570226,148.9990894934815
306,45.06845236225111,145.70774134855145
307,45.637738143777085,144.93030120009655
308,45.223442172824015,146.87867320210592
309,45.23230346981449,143.79920105337453
310,45.16147193659449,145.17331844301728
311,45.417057633532735,146.91972487605312
312,45.39055356598354,145.28873140180937
313,45.73621068031688,143.01931454436715
314,45.68425972903968,150.6721651481646
315,44.86596757441334,145.35420170636502
316,45.58104111451877,149.04968894290573
317,45.39073575235944,144.96544848403204
318,45.46432530843345,143.91703203922248
319,45.364672956761154,143.99369747653657
320,45.2643664498952,149.60894424225825
321,46.11014434403067,145.72578607513321
322,45.16718828560115,143.04207926301729
323,46.14421147789234,147.32063849901607
324,46.173614488737805,147.86274591899735
325,45.74526921008634,150.22602175740076
326,45.58660141089833,142.10595364058787
327,45.34265022798369,145.7437438729247
328,45.26876954121922,145.4528968729221
329,45.39317271677494,142.46258850534446
330,45.455025609493404,143.34144654577145
331,45.27457242146942,144.55613360205416
332,45.901758520109425,146.58255968430103
333,45.43564377467343,144.63308659936706
334,45.626558097540936,144.13647337220516
335,45.57438222315464,147.1429149614753
336,45.938190336068566,145.98654079865673
337,45.36381021835069,144.15649680817296
338,45.582080285608235,143.92449625699658
339,45.074376337356014,143.261750994439
340,45.03111724967303,144.9204056124267
341,45.53980806873543,142.5789781041708
342,45.163321280202865,143.93786615073577
343,45.68123476902665,147.80070907094205
344,44.921613332925375,144.64469207745697
345,45.47902344246339,143.39320935569782
346,46.00930268848023,159.67367837841482
347,45.088522116914994,146.1414007588901
348,45.2045595386654,142.47068558529588
349,45.439024801563654,144.965764934876
350,45.78824131119484,144.5214856830405
351,45.80621249333623,145.16014593301952
352,45.850836667063824,147.83324596707314
353,45.486107389529714,143.60733233174722
354,46.3804049504757,145.84346166418072
355,45.639300438038276,144.65609547156203
356,45.46545208852269,145.99738468187525
357,45.41155173291681,146.11403034225668
358,45.81753110775833,146.14020068267595
359,45.937800732314535,148.18704889987475
360,45.32310027703549,141.9045033708752
361,45.93460388014015,145.76380508971582
362,46.05473621168238,147.63644474121145
363,45.76294436829301,148.2674943415933
364,45.14686791432788,145.85668449249147
365,45.71871130644863,148.08821108903464
366,45.403384366749805,145.2548425692297
367,45.50345316939464,143.59126888784726
368,45.38641312902941,148.38426354229102
369,45.14686619862409,144.66718800164227
370,45.41675014606566,143.46489564685726
371,45.27503954438998,144.99946411347912
372,45.40175763898133,148.39117536685706
373,45.42226802461539,146.96899947081158
374,45.62991952188714,144.43817237817802
375,46.13879980449285,146.98395319655617
376,45.46955098026447,144.73430462032374
377,45.24840113054534,147.4611063309552
378,46.00139248494421,146.83042553221264
379,45.672211077890786,145.4853531428007
380,45.458159293973914,144.58538059258638
381,45.05428934453681,143.35441126261492
382,44.935905438384076,141.105737902815
383,45.3902847203386,143.65626377470346
384,45.44365392233669,149.25760532385118
385,45.562403222279585,142.37467099907533
386,45.4498260802754,147.2553324888778
387,45.277799821861606,149.14402699490267
388,45.71914327695833,143.66336801036346
389,45.725386896790916,145.89577070885764
390,45.852090952555216,143.40504703974307
391,45.32961679987997,144.75551676115643
392,45.02782028807137,146.38168522305511
393,45.53298948644194,144.88084457046764
394,46.10120724357728,145.8097905403951
395,45.51150239948189,146.46586739211546
396,45.54652713556181,146.57966435082318
397,45.58243534245469,145.63771534680654
398,45.32798745405886,143.8771384383208
399,45.16357195659412,147.14227838014182
400,45.85380895958962,144.25778572104872
401,45.39115506349654,144.32489849499854
402,45.911636071767,144.29517547559647
403,45.58799777683624,143.99569584137424
404,45.6533052125186,147.4857943599107
405,45.47138481288468,145.35706325673917
406,45.02588338073645,142.0966075859501
407,45.404509239168966,145.76329148073555
408,45.4453865062726,142.28156217218714
409,45.80226437916288,144.64501142187305
410,45.66921378546084,144.22460187292745
411,45.839568096742106,145.36849787161253
412,45.65732339033205,147.5831186886562
413,45.89134883154753,145.1342287695918
414,45.6733985648384,149.50808095166826
415,45.662895968217974,145.38821182592176
416,45.9946470317425,146.21212074691744
417,46.067528509092256,146.1295340133285
418,45.48177641773112,142.3105742614381
419,45.149777963300636,145.53330723321963
420,45.23235188442196,143.51059948595037
421,45.964764455425744,148.51179622823486
422,45.12133391016221,145.12369690957445
423,45.91506354189902,145.82565709359596
424,45.781249704564765,146.22905208253678
425,44.99039042446707,145.15375320029773
426,45.13744350625285,142.3277065997184
427,45.41056196151846,147.97999988434935
428,44.95230612029095,154.0147087616307
429,44.97544835769419,143.77288622577285
430,44.84495688614007,147.71002187564147
431,45.39322916515307,146.60077198242857
432,45.65690661963171,144.77675905915595
433,44.87819129469995,140.06532818152036
434,45.55923363517502,147.08320681986265
435,45.42281940023336,145.40892198810207
436,45.17640836334958,145.1641410585633
437,46.06172460775029,144.8461018742695
438,45.74185939484046,152.47559483105942
439,45.1249783656773,145.44167569538263
440,45.67270316700284,145.3877327340233
441,46.16281681273696,147.49341765700382
442,45.498124839062264,143.25324324701012
443,45.28882206043833,141.48550732263857
444,45.45700490660355,143.43263183019263
445,45.52862931642598,148.60719740558045
446,45.92506195997726,144.992443340279
447,45.84295212434318,143.61168250790442
448,45.60905261504716,144.4589263732131
449,46.07430627961211,146.26443458024994
450,45.41832381818294,145.17816050230374
451,45.0699875585701,147.42665591224045
452,45.886424143522554,147.16979969369496
453,45.903366806984494,146.96395566063427
454,45.81578017511484,153.25559639490575
455,45.75284017138406,145.49878572846228
456,45.64521548158948,146.21133046049033
457,45.39680845535784,144.7521862611037
458,45.67021965401747,145.03886905620948
459,45.383263325545116,143.09508344732808
460,46.14947619738697,148.5798412178808
461,45.5497645130725,142.41856901177243
462,46.11101990415821,145.98433287932755
463,45.564691309796984,146.22480900727592
464,46.1594555865576,144.11157294706572
465,45.49847881289605,147.37693421772696
466,45.96535426885914,150.367023913134
467,45.69884885705468,145.8614934740349
468,45.07055005622019,144.3936321815214
469,45.15958821635055,143.79748709721719
470,45.38016692643949,146.87575576000262
471,45.8861889146249,150.1895263964285
472,45.57907445642579,144.50769670045895
473,45.487708163066934,147.98527513757313
474,45.813949231786104,148.4661644803881
475,45.21213743925792,143.8211549107159
476,45.18991772063119,156.89655489515405
477,45.62026357118202,144.54300697001062
478,45.48447430409405,144.7701818414759
479,45.578293553962965,146.85169407589353
480,45.46376049093581,144.0716827625588
481,45.413224779673634,145.0404567742255
482,45.61998586108035,148.45370199080855
483,46.952941787514156,145.24766029658588
484,45.60138829401602,144.76403667909378
485,45.77752038170827,141.53302141577615
486,45.42134430824248,145.864796783001
487,45.334890600299225,148.04220477928243
488,45.2266791309091,146.8039492023691
489,45.42940442721008,151.30078087000084
490,45.37177062772192,144.51948170117453
491,45.9347499317036,150.86730144928902
492,45.77772073278872,149.56414711222772
493,45.18910686907604,147.49766904355238
494,45.77640215931483,147.0525376915831
495,45.525532066450104,147.27878952034916
496,45.440497915725814,144.7535395349688
497,45.49281500328482,142.78544801245835
498,45.60832920497972,143.31003378735417
499,45.6371898771103,149.4182848111485
